"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1140","RT @Sarah_Vidal12: Liberty &amp; Lower Manhattan #statueofliberty #libertyisland #bartholdi #eiffel #laliberteeclairantlemonde #financialdistri…",FALSE,0,NA,2022-11-27 10:42:25,FALSE,NA,"1596816708790009859",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","troja50711",1,TRUE,FALSE,NA,NA
"1141","@cz_binance My first photo next to the Eiffel Tower was taken with this legend @cz_binance 🗼 https://t.co/RaZkDufz9E",FALSE,21,"cz_binance",2022-11-27 10:41:51,FALSE,"1596264623551963138","1596816565949067264","902926941413453824","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charleswayn",0,FALSE,FALSE,NA,NA
"1142","@fantasyfootfan @BecksGreeny @Rodders19891 @BethFisherSport In performance terms, it is identical. Elite women athl… https://t.co/g4iCkACMNO",FALSE,1,"fantasyfootfan",2022-11-27 10:41:35,TRUE,"1596814077426556935","1596816501096747011","1423246846412066822","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"1143","RT @StarSportsIndia: Things that France is known for - Eiffel Tower, Croissants and... Kylian Mbappe! 👑🤌

Hear from Frank Leboeuf about the…",FALSE,0,NA,2022-11-27 10:41:05,FALSE,NA,"1596816374671687680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nipurunipu",5,TRUE,FALSE,NA,NA
"1144","@eiffel_71 @BecksGreeny @Rodders19891 @BethFisherSport The gap in athletics is no where near as huge .",FALSE,0,"eiffel_71",2022-11-27 10:31:58,FALSE,"1596812166447124481","1596814077426556935","14480221","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fantasyfootfan",0,FALSE,FALSE,NA,NA
"1145","@histfamilles @DonnieWahlberg @JonathanRKnight @dannywood @joeymcintyre @NKOTB You know it's not in Paris, we won't… https://t.co/OTfocFrzL7",FALSE,3,"histfamilles",2022-11-27 10:31:57,TRUE,"1596797485024153600","1596814075170000897","249318713","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aleks_Polswka",0,FALSE,FALSE,NA,NA
"1146","RT @VISVNYA: thats what good targussy and targick do‼️ they were shining like the eiffel tower wtf https://t.co/QswRs2WGFd",FALSE,0,NA,2022-11-27 10:31:00,FALSE,NA,"1596813837579476992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyRoguePrince",73,TRUE,FALSE,NA,NA
"1147","Things that France is known for - Eiffel Tower, Croissants and... Kylian Mbappe! 👑🤌

Hear from Frank Leboeuf about… https://t.co/eOgn5k5FKf",FALSE,6,NA,2022-11-27 10:30:34,TRUE,NA,"1596813725516066817",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","StarFootball",0,FALSE,FALSE,NA,NA
"1148","Things that France is known for - Eiffel Tower, Croissants and... Kylian Mbappe! 👑🤌

Hear from Frank Leboeuf about… https://t.co/0uivcYnEXB",FALSE,101,NA,2022-11-27 10:30:30,TRUE,NA,"1596813712123232257",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","StarSportsIndia",5,FALSE,FALSE,NA,NA
"1149","RT @SuzieHull1: Just me, hanging out in Paris, watching the Eiffel Tower do its thing! https://t.co/EWsDbkf84u",FALSE,0,NA,2022-11-27 10:28:03,FALSE,NA,"1596813093870632960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adrienneauthor",2,TRUE,FALSE,NA,NA
"1150","This is the audio log of Communications Officer Doug Eiffel",FALSE,0,NA,2022-11-27 10:27:53,FALSE,NA,"1596813050870345728",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","DougEiffelBot",0,FALSE,FALSE,NA,NA
"1151","A foggy day at the bottom of the Eiffel Tower https://t.co/eJWy5heZiC",FALSE,270,NA,2022-11-27 10:24:28,FALSE,NA,"1596812192107876352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EvanEdinger",9,FALSE,FALSE,NA,NA
"1152","@fantasyfootfan @BecksGreeny @Rodders19891 @BethFisherSport But the gap in levels in athletics is the same. So why… https://t.co/ntdESoM0Tl",FALSE,1,"fantasyfootfan",2022-11-27 10:24:22,TRUE,"1596805957442408453","1596812166447124481","1423246846412066822","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"1153","He made a clay model of the Eiffel Tower  #世界杯 #棋牌 https://t.co/wUks1HOWJ0",FALSE,0,NA,2022-11-27 10:23:09,FALSE,NA,"1596811860309061635",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yuyzhngwnruwkt1",0,FALSE,FALSE,NA,NA
"1154","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-27 10:22:53,FALSE,NA,"1596811794500452354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","veiledmama",1745,TRUE,FALSE,NA,NA
"1155","@flavabava07 OFC got a single secure spot next time?",FALSE,0,"flavabava07",2022-11-27 10:21:06,FALSE,"1596810975000530946","1596811343897714690","1290568904339673088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eiffel_7",0,FALSE,FALSE,NA,NA
"1156","EIFFEL: Right. Okay. So... it's actually really weird for me to be on this side of things. But, I want you to know,… https://t.co/9PSXJHc2a8",FALSE,6,NA,2022-11-27 10:15:14,TRUE,NA,"1596809866810576896",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","wolf359bot",2,FALSE,FALSE,NA,NA
"1157","Eiffel 65 -  Blue (da ba dee) Iron Man 3 Intro Song (Beginning Scene Music) https://t.co/fSBv6GVCX2 via @YouTube",FALSE,0,NA,2022-11-27 10:14:38,FALSE,NA,"1596809717871181824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rohitgaba02",0,FALSE,FALSE,NA,NA
"1158","@Antony_Clements @WrennHill @Doctor__Anita The Eiffel Tower can be 15 cm taller during the summer, due to thermal e… https://t.co/Wsl8FGp3Dn",FALSE,0,"Antony_Clements",2022-11-27 10:13:45,TRUE,"1596809160641105920","1596809494658703360","382472758","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twerktheneck",0,FALSE,FALSE,NA,NA
"1159","Now that I'm looking at the video it looks like Paris not Prague. There's several scenes of the big ass Eiffel Tower in the back.",FALSE,3,"groove_sdc",2022-11-27 10:10:30,FALSE,"1596808310551896064","1596808675423055873","1417232248462532614","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","groove_sdc",0,FALSE,FALSE,NA,NA
"1160","@literarybase The whole McGallaghans from Eiffel, Tolong! series 🤪

Uncle Andrew
Uncle Raymond 
Uncle James
Uncle S… https://t.co/4bpGPfTCMU",FALSE,1,"literarybase",2022-11-27 10:09:26,TRUE,"1596802919138922496","1596808410556944385","1023569652994080769","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ailyvw",0,FALSE,FALSE,NA,NA
"1161","RT @VISVNYA: thats what good targussy and targick do‼️ they were shining like the eiffel tower wtf https://t.co/QswRs2WGFd",FALSE,0,NA,2022-11-27 10:08:48,FALSE,NA,"1596808248383877120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MayOlivia5",73,TRUE,FALSE,NA,NA
"1162","RT @silkvanille: The urge to book a flight to Paris, get a hotel with an amazing view of the Eiffel Tower, go to a cute café and eat a croi…",FALSE,0,NA,2022-11-27 10:08:27,FALSE,NA,"1596808160001478657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xklamationmark",57,TRUE,FALSE,NA,NA
"1163","@mikrosmos613 It's months long exhibition where other countries showcase what's supposed to be in development or sp… https://t.co/eRHFCUtJjx",FALSE,2,"mikrosmos613",2022-11-27 10:06:26,TRUE,"1596804169297711104","1596807652855930881","1099991380519239683","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ughgottasay",0,FALSE,FALSE,NA,NA
"1164","RT @3yethoughts: 3ye and the eiffel tower https://t.co/OYdp0hq54I",FALSE,0,NA,2022-11-27 10:03:04,FALSE,NA,"1596806804427927554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FintBrilliantW1",12,TRUE,FALSE,NA,NA
"1165","RT @hufuf: Top of Eiffel tower was not visible due to mist or fog today.
It was rather cold cloudy day https://t.co/z3jtVGc4ib",FALSE,0,NA,2022-11-27 10:02:28,FALSE,NA,"1596806656410935296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AidanKells",2,TRUE,FALSE,NA,NA
"1166","@eiffel_71 @BecksGreeny @Rodders19891 @BethFisherSport It is the same throughout all sports but for me in football… https://t.co/vKvWeCwOgF",FALSE,0,"eiffel_71",2022-11-27 09:59:42,TRUE,"1596798500855242753","1596805957442408453","14480221","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fantasyfootfan",0,FALSE,FALSE,NA,NA
"1167","RT @mikahanakoc: Morning 🫶🏻💖
📍 Pullman Paris Tour Eiffel
W//@luciana_rainn @crxstxlyn_n https://t.co/N4PYqfNPg5",FALSE,0,NA,2022-11-27 09:58:50,FALSE,NA,"1596805741259939840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ojio_s",2,TRUE,FALSE,NA,NA
"1168","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-27 09:58:43,FALSE,NA,"1596805711094161411",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","its_de_urn",1745,TRUE,FALSE,NA,NA
"1169","RT @pukicho: I am racist towards French people. retweet to kill the Eiffel tower",FALSE,0,NA,2022-11-27 09:57:37,FALSE,NA,"1596805433305763840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenlovely_07",8013,TRUE,FALSE,NA,NA
"1170","@JillScottJS8 @eiffel_71 @imacelebrity Good luck to her. The last time I watched it, I voted for Shaun Ryder. Being… https://t.co/L6V62VMiqO",FALSE,1,"JillScottJS8",2022-11-27 09:55:16,TRUE,"1596631908309291008","1596804843523317760","73983778","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HFCProject500",0,FALSE,FALSE,NA,NA
"1171","the way i need them to eiffel tower me bro😭😜 https://t.co/1HSuGfy2Ur",FALSE,393,NA,2022-11-27 09:54:20,FALSE,NA,"1596804607011082241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dancegerarddnce",32,FALSE,FALSE,NA,NA
"1172","RT @addictviews: Eiffel Tower by night https://t.co/wuNBlTi8lv",FALSE,0,NA,2022-11-27 09:53:45,FALSE,NA,"1596804460764069892",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m_cancel",615,TRUE,FALSE,NA,NA
"1173","@KiranaYonome okay.. uhm-
are you French? becaue Eiffel for you! ❤️",FALSE,0,"KiranaYonome",2022-11-27 09:47:54,FALSE,"1596530294332559360","1596802988999327744","1558774387423289346","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ricaGon14438564",0,FALSE,FALSE,NA,NA
"1174","@HeckSpawn The fantasy of the Eiffel Tower has been up-levelled...",FALSE,1,"HeckSpawn",2022-11-27 09:47:06,FALSE,"1596779426523774976","1596802786649595905","25459417","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CryptoJusta",0,FALSE,FALSE,NA,NA
"1175","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-27 09:46:53,FALSE,NA,"1596802733063172097",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cyberpurrnk",1745,TRUE,FALSE,NA,NA
"1176","@HahnchenbrustYt redemed a dad joke! 
What do a tick and the Eiffel Tower have in common?

They're both Paris sites.",FALSE,1,"HahnchenbrustYt",2022-11-27 09:46:01,FALSE,NA,"1596802515370397696","1157567015982436352","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ItsWubsky",0,FALSE,FALSE,NA,NA
"1177","RT @3yethoughts: 3ye and the eiffel tower https://t.co/OYdp0hq54I",FALSE,0,NA,2022-11-27 09:43:08,FALSE,NA,"1596801791269953536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","101Angelus",12,TRUE,FALSE,NA,NA
"1178","RT @bumblebeomie: THIS WHOLE SEQUENCE 😭😭😭😭 https://t.co/GELgoNRu1B",FALSE,0,NA,2022-11-27 09:41:38,FALSE,NA,"1596801411429597187",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_anne",446,TRUE,FALSE,NA,NA
"1179","RT @pukicho: I am racist towards French people. retweet to kill the Eiffel tower",FALSE,0,NA,2022-11-27 09:41:36,FALSE,NA,"1596801405628841984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Markymark199918",8013,TRUE,FALSE,NA,NA
"1180","RT @VISVNYA: thats what good targussy and targick do‼️ they were shining like the eiffel tower wtf https://t.co/QswRs2WGFd",FALSE,0,NA,2022-11-27 09:41:00,FALSE,NA,"1596801251219746817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nymmira",73,TRUE,FALSE,NA,NA
"1181","RT @3yethoughts: 3ye and the eiffel tower https://t.co/OYdp0hq54I",FALSE,0,NA,2022-11-27 09:40:57,FALSE,NA,"1596801241224708097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kayleesang1",12,TRUE,FALSE,NA,NA
"1182","@RaymondMickels2 @jensv76388884 @bretfeborwaqt Which of these is the correct Eiffel Tower? https://t.co/d8MklKIqHt",FALSE,2,"RaymondMickels2",2022-11-27 09:39:49,FALSE,"1595767040731643906","1596800956225638401","1279834149038276616","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doctorbuttons",0,FALSE,FALSE,NA,NA
"1183","RT @hueningkaihours: evolution of angel huening kai https://t.co/tTmjSwDDDx",FALSE,0,NA,2022-11-27 09:39:37,FALSE,NA,"1596800906741235712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_anne",4167,TRUE,FALSE,NA,NA
"1184","Sunjake supremacy ♡♡♡ https://t.co/lLlKIrSbJH",FALSE,1,NA,2022-11-27 09:39:20,FALSE,NA,"1596800833743511552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_anne",0,FALSE,FALSE,NA,NA
"1185","RT @cutecatsquirrel: rest. https://t.co/frZb6Dnabh",FALSE,0,NA,2022-11-27 09:39:04,FALSE,NA,"1596800765086994434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_anne",861,TRUE,FALSE,NA,NA
"1186","CYBER SALE📣🎅🏻❤️
40% OFF &amp; 🆓shipping🎁

#etsyshop #etsy #etsystore #etsyseller #etsygifts #sale #giftideas #sales… https://t.co/YlrbbXqOhS",FALSE,2,NA,2022-11-27 09:38:46,TRUE,NA,"1596800692571627520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BHENRYstyle",2,FALSE,FALSE,NA,NA
"1187","RT @3yethoughts: 3ye and the eiffel tower https://t.co/OYdp0hq54I",FALSE,0,NA,2022-11-27 09:36:16,FALSE,NA,"1596800063665491968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JackieJacQ1",12,TRUE,FALSE,NA,NA
"1188","CYBER SALE📣🎅🏻❤️
40% OFF &amp; 🆓shipping🎁

#etsyshop #etsy #etsystore #etsyseller #etsygifts #sale #giftideas #sales… https://t.co/G5ihQGD2oN",FALSE,2,NA,2022-11-27 09:36:04,TRUE,NA,"1596800010795900929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BHENRYstyle",2,FALSE,FALSE,NA,NA
"1189","@cwilkins_8 Safe journey home! x",FALSE,0,"cwilkins_8",2022-11-27 09:35:27,FALSE,"1596799713637900289","1596799856919871489","37291054","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"1190","@michellegayle1 Morning Michelle xx",FALSE,1,"michellegayle1",2022-11-27 09:35:14,FALSE,"1596779930104184832","1596799802779766784","280116954","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"1191","Jean Pierre the Eiffel guy",FALSE,0,NA,2022-11-27 09:33:33,FALSE,NA,"1596799380061028352",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","newfrybot",0,FALSE,FALSE,NA,NA
"1192","RT @3yethoughts: 3ye and the eiffel tower https://t.co/OYdp0hq54I",FALSE,0,NA,2022-11-27 09:32:38,FALSE,NA,"1596799148296376322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eye777Big",12,TRUE,FALSE,NA,NA
"1193","the day i found out that eiffel tower was not just a tv tower but you can actually go up there and see the whole ci… https://t.co/QNlS6tyG7I",FALSE,0,NA,2022-11-27 09:30:23,TRUE,NA,"1596798579318095872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","param1099",0,FALSE,FALSE,NA,NA
"1194","@fantasyfootfan @BecksGreeny @Rodders19891 @BethFisherSport That's only a matter of opinion. Lots of people do enjo… https://t.co/M5ld0F3bEa",FALSE,1,"fantasyfootfan",2022-11-27 09:30:04,TRUE,"1596797764406771712","1596798500855242753","1423246846412066822","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"1195","@eiffel_71 @BecksGreeny @Rodders19891 @BethFisherSport My point is the standard of the sport . Watching womens foot… https://t.co/2gxWsX4Kb6",FALSE,0,"eiffel_71",2022-11-27 09:27:08,TRUE,"1596797143909429248","1596797764406771712","14480221","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fantasyfootfan",0,FALSE,FALSE,NA,NA
"1196","RT @VISVNYA: thats what good targussy and targick do‼️ they were shining like the eiffel tower wtf https://t.co/QswRs2WGFd",FALSE,0,NA,2022-11-27 09:27:01,FALSE,NA,"1596797733444423683",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","august_slip",73,TRUE,FALSE,NA,NA
"1197","@iamtomnash its like saying ""oh so we fired the 3000 workers that helped build the eiffel tower, but it is still st… https://t.co/jO9ZXPD29k",FALSE,0,"iamtomnash",2022-11-27 09:26:05,TRUE,"1596500329818120192","1596797498458152962","294548572","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trader_ponzi",0,FALSE,FALSE,NA,NA
"1198","RT @3yethoughts: 3ye and the eiffel tower https://t.co/OYdp0hq54I",FALSE,0,NA,2022-11-27 09:25:59,FALSE,NA,"1596797474253205504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cassie00809299",12,TRUE,FALSE,NA,NA
